model_label,model,model_name,endpoint,parsed_percent,seconds,reasoning_tokens,cost
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,2.2172008999914397,66,0.00239
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,80,4.044292000005953,88,0.00305
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.9888008999987505,130,0.00431
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,3.4451933999953326,63,0.0023
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.810178100000485,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.9219625999976415,111,0.00374
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,88,3.3504830000019865,120,0.00401
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.398506900004577,88,0.00305
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.904107099995599,102,0.00347
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.614805899997009,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.221887000006973,114,0.00383
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.5622907999932067,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,90,3.2528748999902746,61,0.00224
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.6191774000035366,84,0.00293
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,3.257803900007275,108,0.00365
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.118212699992,74,0.00263
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.307959600002505,74,0.00263
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.313579599998775,96,0.00329
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,4.533030199992936,119,0.00398
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,4.075223299994832,106,0.00359
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.939466999989236,122,0.00407
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.356556500002625,93,0.0032
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.077995200001169,143,0.0047
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.2927054000028875,104,0.00353
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.238749999989523,152,0.00497
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.549793400001363,56,0.00209
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.359673200000543,142,0.00467
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.3040531000006013,121,0.00404
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,6.835683800003608,99,0.00338
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.4300510000030044,88,0.00305
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.4429275000002235,83,0.0029
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.8298929000011412,70,0.00251
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.810543499988853,58,0.00215
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.005866399995284,79,0.00278
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.512481099998695,118,0.00395
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,80,3.719952799991006,107,0.00362
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,88,4.198461899999529,129,0.00428
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,3.4157026000029873,69,0.00248
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.910599099996034,70,0.00251
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.243272599996999,46,0.00179
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.691287599998759,115,0.00386
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,6.104517300002044,102,0.00347
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.8057963000028394,86,0.00299
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,87,5.425380700005917,131,0.00434
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.33949169999687,120,0.00401
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.9217057999921963,87,0.00302
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.8975971000036225,82,0.00287
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.2421919000044,54,0.00203
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,88,4.688544799995725,80,0.00281
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.0522879000054672,47,0.00182
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.166980199996033,60,0.00221
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,3.4924305000022287,118,0.00395
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.2274969999998575,120,0.00401
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.407564799999818,117,0.00392
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.3036110999964876,57,0.00212
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.224734000003082,123,0.0041
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.4848958999937167,91,0.00314
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,3.161105100007262,74,0.00263
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.211999899998773,65,0.00236
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.121189900004538,99,0.00338
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,88,2.6749167000089074,91,0.00314
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.277084000001196,60,0.00221
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,86,6.132101299997885,110,0.00371
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,6.997420100000454,186,0.00599
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,6.7407456999935675,74,0.00263
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.0138607999979286,74,0.00263
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.925857800000813,53,0.002
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.738825599997654,92,0.00317
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.6910484000109136,84,0.00293
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.4975497999985237,112,0.00377
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,3.9513791000063065,121,0.00404
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,75,3.5276490000105696,55,0.00206
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.050055600004271,115,0.00386
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.8901537000056123,101,0.00344
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,80,4.26817920000758,125,0.00416
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.314704500007792,30,0.00131
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,88,3.4338554000132717,91,0.00314
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,88,4.341622099993401,124,0.00413
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.869046000007074,102,0.00347
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.934357099991757,125,0.00416
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.662115700004506,89,0.00308
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.6241743999999017,93,0.0032
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.2029744000028586,80,0.00281
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.640634499999578,85,0.00296
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.851132800002233,105,0.00356
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,90,8.518652899991139,221,0.00704
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.4893169999995735,60,0.00221
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.219224599990412,77,0.00272
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.683187499991618,121,0.00404
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,80,4.72025919999578,97,0.00332
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.039623300006497,144,0.00473
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.262556900008349,79,0.00278
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.685457799991127,91,0.00314
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.141763900013757,66,0.00239
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,78,4.631754500005627,104,0.00353
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,6.146718200005125,164,0.00533
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,88,5.999983100002282,113,0.0038
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.3981921000086004,87,0.00302
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,78,3.100636699993629,73,0.0026
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.340212300012354,84,0.00293
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.678327999994508,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.132932699998491,106,0.00359
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.056228300003568,88,0.00305
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.86278680000396,123,0.0041
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,3.442564400000265,109,0.00368
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,95,3.389364399990882,65,0.00236
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.9297795000020415,90,0.00311
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.9841395000112243,62,0.00227
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.971065000005183,130,0.00431
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.917196599999443,150,0.00491
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.414863800004241,108,0.00365
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,6.706918299998506,59,0.00218
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.831430399994133,126,0.00419
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,88,3.488752099990961,96,0.00329
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.4918212999909883,51,0.00194
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.924409699990065,110,0.00371
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,88,4.1238145000097575,103,0.0035
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.1778009999979986,61,0.00224
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.235172799992142,82,0.00287
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.9622651999961818,98,0.00335
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.272675799991703,114,0.00383
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.445490300000529,70,0.00251
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.9957422000006773,71,0.00254
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.103562599993893,90,0.00311
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,4.897322699995129,120,0.00401
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.9730118999868864,127,0.00422
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,87,4.314952300002915,151,0.00494
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,4.060527699999511,67,0.00242
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.119712999992771,78,0.00275
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.171581099988543,87,0.00302
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.703626800008351,73,0.0026
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,90,3.50354979999247,75,0.00266
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.187385999990511,122,0.00407
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.186225699988427,146,0.00479
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,3.3002091999951517,95,0.00326
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.878824200000963,99,0.00338
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.285237900010543,122,0.00407
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,80,3.451649599999655,64,0.00233
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.8599419000092894,75,0.00266
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.104997900009039,81,0.00284
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.1640364000049885,67,0.00242
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.988564100000076,77,0.00272
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,88,4.778726499993354,124,0.00413
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.3389068999968003,82,0.00287
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,6.819940000001225,112,0.00377
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,5.488855400006287,103,0.0035
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.3734213999996427,83,0.0029
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.023153899994213,110,0.00371
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.8802866999903927,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.839121500001056,124,0.00413
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,4.590286099992227,150,0.00491
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.8252690999943297,98,0.00335
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.4884790999931283,79,0.00278
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.0679340999922715,59,0.00218
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.516486799999257,89,0.00308
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.081624900005409,94,0.00323
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.713743699991028,124,0.00413
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,4.225759599998128,77,0.00272
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.6986904999939725,101,0.00344
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.931625299999723,94,0.00323
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,75,3.034053800001857,45,0.00176
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.200079600006575,147,0.00482
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.915902499997173,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.812943199998699,68,0.00245
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,6.254615099998773,93,0.0032
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.7592827000044053,91,0.00314
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,90,5.371687500010012,144,0.00473
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.978058799999417,114,0.00383
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.4650330000004033,70,0.00251
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,3.768140599990147,130,0.00431
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,88,3.196235900002648,66,0.00239
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.381995799994911,120,0.00401
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.6383229000057327,72,0.00257
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.449085500004003,67,0.00242
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.006859000000986,67,0.00242
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.649082799995085,118,0.00395
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.285305500001414,117,0.00392
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.5475659999938216,82,0.00287
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,4.5738612999994075,93,0.0032
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,5.788877400002093,116,0.00389
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,88,4.478857499998412,104,0.00353
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.092545399995288,210,0.00671
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.075623600001563,80,0.00281
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,88,4.862315599995782,130,0.00431
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,90,3.653737100001308,129,0.00428
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.543414699990535,71,0.00254
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,3.8984348000085447,51,0.00194
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.66646770000807,68,0.00245
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,90,3.7667085000139195,41,0.00164
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,90,3.917542900002445,119,0.00398
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,5.548456800010172,105,0.00356
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,88,3.875012799995602,123,0.0041
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,88,4.693388699990464,68,0.00245
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.666662300005555,116,0.00389
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,80,6.392790999991121,160,0.00521
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.366519100003643,61,0.00224
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.12486819998594,111,0.00374
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.463286199999857,134,0.00443
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.0684027999959653,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.432615099998657,133,0.0044
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,87,3.997967499992228,107,0.00362
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.7382822999934433,77,0.00272
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.5048418999940623,72,0.00257
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,90,4.800623200004338,115,0.00386
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.930869200004963,99,0.00338
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.546829600003548,71,0.00254
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.413592700002482,131,0.00434
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,90,4.044612800003961,99,0.00338
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.362974099989515,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.597776799986605,92,0.00317
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.85466379999707,128,0.00425
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.1459767000051215,61,0.00224
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,87,1.968550099991262,55,0.00206
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.234575299997232,85,0.00296
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.215089100005571,88,0.00305
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,80,3.650627399998484,50,0.00191
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,90,3.842491000003065,126,0.00419
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.172864099993603,69,0.00248
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.5186830000020564,86,0.00299
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.642824299997301,96,0.00329
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,3.8813120999984676,74,0.00263
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.046977999998489,86,0.00299
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.5527177000039956,68,0.00245
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.048198599994066,98,0.00335
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.4263183000002755,79,0.00278
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,83,3.5141579000046477,108,0.00365
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.500920899998164,80,0.00281
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.9826812999963295,91,0.00314
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.653098000009777,80,0.00281
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.0143603999895277,80,0.00281
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.0118956999940565,129,0.00428
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.7237934000004316,65,0.00236
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,3.8118893000064418,110,0.00371
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,3.1310535999946296,117,0.00392
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.817566800003988,79,0.00278
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.547801499997149,175,0.00566
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.733585800000583,113,0.0038
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.069275999994716,101,0.00344
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.382937500005937,107,0.00362
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.7591919000115013,132,0.00437
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.4974241000018083,79,0.00278
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.134640299991588,93,0.0032
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,3.444957300001988,62,0.00227
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.412719900006778,78,0.00275
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.8665451999986544,90,0.00311
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,3.167867700001807,94,0.00323
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,82,3.7446310999948764,73,0.0026
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.949074800009839,61,0.00224
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,88,4.983322000000044,117,0.00392
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.235084200001438,68,0.00245
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,2.589992199995322,84,0.00293
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.262066900002537,89,0.00308
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.768843800004106,73,0.0026
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.005075400011265,120,0.00401
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.748401599994395,65,0.00236
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.7428654999966966,142,0.00467
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.659723299992038,77,0.00272
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.2077974999992875,71,0.00254
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,5.64421840000432,164,0.00533
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,3.1950305000063963,68,0.00245
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,openai,85,4.19881329999771,93,0.0032
