model_label,model,model_name,endpoint,parsed_percent,seconds,reasoning_tokens,cost
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.9899970999977086,85,0.00296
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,90,3.990171899989946,58,0.00215
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.9910845999984303,105,0.00356
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.99243430000206,69,0.00248
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.9958713999949396,42,0.00167
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,3.9996587999921758,95,0.00326
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.000036199999158,80,0.00281
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.001491700008046,73,0.0026
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.005242999992333,136,0.00449
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,90,4.010968399990816,81,0.00284
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.012169499997981,90,0.00311
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,4.016025699995225,115,0.00386
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.0167195000103675,90,0.00311
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.022894800000358,121,0.00404
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.024392999999691,107,0.00362
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,4.03062430000864,82,0.00287
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.037172200012719,55,0.00206
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.040312500001164,82,0.00287
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,4.04790820000926,125,0.00416
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.049504900001921,90,0.00311
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.052029700003914,97,0.00332
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.058247299995855,113,0.0038
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.061154600000009,110,0.00371
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.063428800000111,111,0.00374
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.067051999998512,70,0.00251
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.069444699998712,105,0.00356
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,80,4.070016800003941,53,0.002
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.075965500000166,58,0.00215
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.079341299991938,120,0.00401
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,86,4.079470600001514,123,0.0041
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,4.080801600008272,63,0.0023
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.082516700000269,98,0.00335
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.084131800002069,138,0.00455
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.086855600005947,87,0.00302
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.090149299998302,129,0.00428
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.0915684000065085,63,0.0023
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,90,4.0918669999955455,83,0.0029
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.094757599988952,123,0.0041
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.095049499999732,82,0.00287
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.098338699986925,73,0.0026
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.101572599989595,63,0.0023
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.105862900003558,72,0.00257
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.107741600004374,76,0.00269
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.1080500000098255,123,0.0041
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,4.110379899997497,115,0.00386
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.112110000001849,85,0.00296
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.119389200001024,111,0.00374
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.124467200002982,126,0.00419
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.125463699994725,94,0.00323
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.1270280000026105,120,0.00401
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.128422800000408,74,0.00263
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.132393399995635,116,0.00389
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,88,4.1380833000002895,66,0.00239
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.138908199995058,98,0.00335
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.141885100005311,103,0.0035
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.142131800006609,123,0.0041
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,90,4.148183099998278,120,0.00401
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.148220900009619,97,0.00332
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.149097600005916,92,0.00317
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.154622800007928,109,0.00368
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.155080299999099,108,0.00365
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.157020900005591,46,0.00179
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.162499400001252,120,0.00401
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.164781199986464,93,0.0032
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.1675592999963555,85,0.00296
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,4.168835100004799,134,0.00443
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,80,4.173678099992685,99,0.00338
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,80,4.1763809000112815,178,0.00575
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.180703899997752,131,0.00434
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.182079199992586,123,0.0041
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.182603299996117,75,0.00266
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.184100600003148,93,0.0032
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.18549270000949,132,0.00437
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.186518500006059,64,0.00233
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.188397599995369,93,0.0032
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.191045800005668,107,0.00362
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.192936099992949,83,0.0029
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.196336799999699,130,0.00431
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.199855500002741,95,0.00326
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.200295899994671,127,0.00422
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.201185700003407,95,0.00326
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.201537799992366,104,0.00353
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.204754699996556,98,0.00335
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.205706300010206,67,0.00242
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.2092393999919295,130,0.00431
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.212572299991734,60,0.00221
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.215606500001741,110,0.00371
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.2184253000014,95,0.00326
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,4.218454000001657,93,0.0032
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.221179500003927,118,0.00395
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.229730099992594,84,0.00293
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.234361700000591,89,0.00308
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,90,4.237464000005275,64,0.00233
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,88,4.239941399995587,79,0.00278
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,4.240708000012091,98,0.00335
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.242472999991151,77,0.00272
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.242640900003607,99,0.00338
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.242886300009559,90,0.00311
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.258347599999979,72,0.00257
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.265541499989922,92,0.00317
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.270806799991988,120,0.00401
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.274002700010897,114,0.00383
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,88,4.275384900000063,159,0.00518
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.277361700005713,111,0.00374
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.2790380000078585,84,0.00293
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.279745299994829,99,0.00338
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,80,4.281318699999247,75,0.00266
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,4.287475800010725,108,0.00365
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.292278900000383,101,0.00344
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.292551699996693,82,0.00287
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.296219199997722,112,0.00377
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.306091899998137,50,0.00191
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.30668660000083,144,0.00473
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.310707199998433,137,0.00452
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,4.313183099991875,129,0.00428
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.314738700006274,77,0.00272
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.316480699999374,101,0.00344
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.321020999996108,77,0.00272
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.321492900009616,92,0.00317
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.325829699999304,117,0.00392
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.334932900004787,64,0.00233
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.345550500001991,124,0.00413
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.354024999993271,96,0.00329
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.35414490000403,114,0.00383
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.3597676000063075,39,0.00158
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.360109199988074,82,0.00287
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.361095900007058,87,0.00302
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,4.3627237000036985,100,0.00341
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.363497700003791,72,0.00257
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.364375199991628,98,0.00335
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.364527999990969,118,0.00395
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,80,4.370489499997348,185,0.00596
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.375632700001006,122,0.00407
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,4.37563890000456,60,0.00221
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.376719799998682,129,0.00428
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.380202200001804,100,0.00341
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,80,4.383529700004146,42,0.00167
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.394186299992725,65,0.00236
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.398042500004522,121,0.00404
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.400786900005187,62,0.00227
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.401620100004948,59,0.00218
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.402824300006614,123,0.0041
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,90,4.406100199994398,73,0.0026
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.406199699995341,112,0.00377
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.4063601000088966,89,0.00308
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.40758649999043,108,0.00365
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.408306799989077,83,0.0029
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,4.409671800007345,70,0.00251
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.411991699991631,122,0.00407
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,80,4.416716000007,104,0.00353
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.426587900001323,65,0.00236
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.426677600000403,103,0.0035
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.427769100002479,100,0.00341
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.4291067000012845,85,0.00296
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.434127599990461,180,0.00581
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,4.440583399991738,125,0.00416
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.444638899993151,101,0.00344
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.447132000001147,111,0.00374
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.453818199996022,65,0.00236
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.458230300006107,69,0.00248
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.4601813000044785,146,0.00479
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.465994900005171,114,0.00383
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.466722600001958,148,0.00485
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.467202900006669,118,0.00395
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,88,4.469015299997409,64,0.00233
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.474982600004296,141,0.00464
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.4770449999923585,70,0.00251
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.477715900007752,113,0.0038
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.477966299993568,112,0.00377
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.480028200006927,109,0.00368
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.480697199993301,94,0.00323
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.480781299993396,92,0.00317
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.489173599999049,156,0.00509
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.492113900007098,63,0.0023
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.492566700006137,80,0.00281
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,4.50036910000199,120,0.00401
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.504052300006151,63,0.0023
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.510917999999947,68,0.00245
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.5182500000082655,99,0.00338
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.519025200002943,116,0.00389
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.522847899992485,122,0.00407
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.526243900007103,129,0.00428
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,4.528402700001607,65,0.00236
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.530209699994884,79,0.00278
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.53264059999492,142,0.00467
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.532901099999435,84,0.00293
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.535559799987823,139,0.00458
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.5359615000052145,122,0.00407
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.5395361999981105,118,0.00395
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,80,4.548784599988721,89,0.00308
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.549592299998039,81,0.00284
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.551153200009139,101,0.00344
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.555782999988878,75,0.00266
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.556345899996813,85,0.00296
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.556612300002598,45,0.00176
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.560327099999995,74,0.00263
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.560451400000602,124,0.00413
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.568516600003932,110,0.00371
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.570059899997432,110,0.00371
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.571799299999839,141,0.00464
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.573131500001182,146,0.00479
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.57602730000508,122,0.00407
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.576299799999106,114,0.00383
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.578533799998695,102,0.00347
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.581185499991989,137,0.00452
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.582567499994184,110,0.00371
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.582577599998331,75,0.00266
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.582981400002609,111,0.00374
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.584288700003526,107,0.00362
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.596506200003205,124,0.00413
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.599901099994895,100,0.00341
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.6030021000042325,176,0.00569
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,88,4.606867399998009,116,0.00389
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.607957800006261,151,0.00494
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.617043199992622,112,0.00377
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.624635000000126,44,0.00173
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.627055000004475,104,0.00353
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.630368800004362,61,0.00224
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.6320737000060035,116,0.00389
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,80,4.633219499999541,110,0.00371
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,4.633860800007824,118,0.00395
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.635099399994942,67,0.00242
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.6379232999897795,96,0.00329
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.6391097999876365,84,0.00293
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.643060999995214,83,0.0029
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.648451999993995,82,0.00287
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,88,4.653091200001654,118,0.00395
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.655534899997292,85,0.00296
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,4.657928099986748,130,0.00431
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.665434700000333,75,0.00266
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,4.67462190000515,115,0.00386
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.676231399993412,87,0.00302
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.679236399999354,139,0.00458
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.682073999996646,107,0.00362
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.6822595999983605,108,0.00365
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.697752899999614,144,0.00473
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.700989200006006,115,0.00386
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.7016767999884905,96,0.00329
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,80,4.703996900003403,154,0.00503
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.704303999998956,125,0.00416
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,4.723932499997318,109,0.00368
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.724070600001141,91,0.00314
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,4.725432099992759,61,0.00224
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.726232599990908,178,0.00575
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.727150699996855,120,0.00401
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.739155299990671,107,0.00362
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.749917299996014,109,0.00368
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,90,4.753571200009901,93,0.0032
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.7571828000072856,137,0.00452
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.757281699989107,103,0.0035
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,82,4.759429800004,68,0.00245
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.759878699987894,126,0.00419
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,80,4.76024669999606,125,0.00416
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.772310900007142,124,0.00413
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.782939099997748,133,0.0044
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.784250099997735,141,0.00464
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.788307299997541,90,0.00311
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.792963200001395,143,0.0047
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.799695099995006,154,0.00503
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.800543599994853,108,0.00365
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.817863100004615,100,0.00341
gpt-5.5,openai/gpt-5.5,OpenAI: GPT-5.5,azure,85,4.818297500009066,112,0.00377
